19880905,31495.79214,31529.75597,31269.3666,31292.00916
19880906,31359.93682,31371.2581,31099.54745,31246.72405
19880907,31450.50703,31495.79214,31325.97299,31450.50703
19880908,31484.47086,31575.04108,31450.50703,31518.43469
19880909,31507.11342,31541.07725,31439.18576,31495.79214
19880912,31473.14959,31609.00491,31439.18576,31609.00491
19880913,31631.64746,31676.93257,31552.39852,31586.36236
19880914,31620.32619,31620.32619,31541.07725,31586.36236
19880916,31620.32619,31699.57512,31597.68363,31699.57512
19880919,31722.21768,31801.46662,31710.8964,31778.82406
19880920,31722.21768,31733.53895,31473.14959,31495.79214
19880921,31597.68363,31609.00491,31348.61554,31575.04108
19880922,31609.00491,31620.32619,31427.86448,31484.47086
19880926,31450.50703,31529.75597,31393.90065,31529.75597
19880927,31484.47086,31563.7198,31439.18576,31529.75597
19880928,31541.07725,31609.00491,31541.07725,31563.7198
19880929,31597.68363,31609.00491,31427.86448,31552.39852
19880930,31631.64746,31654.29002,31597.68363,31609.00491
19881003,31473.14959,31529.75597,31439.18576,31450.50703
19881004,31427.86448,31484.47086,31393.90065,31473.14959
19881005,31507.11342,31507.11342,31337.29427,31359.93682
19881006,31359.93682,31405.22193,31099.54745,31133.51128
19881007,31178.79639,31178.79639,30861.80064,31088.22617
19881011,31393.90065,31416.5432,31303.33043,31405.22193
19881012,31359.93682,31393.90065,31201.43894,31325.97299
19881013,31212.76022,31325.97299,31167.47511,31224.0815
19881014,31303.33043,31325.97299,31246.72405,31269.3666
19881017,31280.68788,31303.33043,31246.72405,31269.3666
19881018,31280.68788,31280.68788,31178.79639,31201.43894
19881019,31246.72405,31292.00916,31224.0815,31292.00916
19881020,31258.04533,31382.57937,31258.04533,31348.61554
19881021,31461.82831,31495.79214,31382.57937,31382.57937
19881024,31325.97299,31348.61554,31303.33043,31337.29427
19881025,31314.65171,31405.22193,31303.33043,31405.22193
19881026,31427.86448,31495.79214,31405.22193,31416.5432
19881027,31495.79214,31518.43469,31450.50703,31484.47086
19881028,31495.79214,31518.43469,31450.50703,31507.11342
19881031,31586.36236,31676.93257,31552.39852,31563.7198
19881101,31575.04108,31676.93257,31563.7198,31642.96874
19881102,31665.61129,31676.93257,31609.00491,31654.29002
19881104,31665.61129,31699.57512,31563.7198,31609.00491
19881107,31642.96874,31665.61129,31609.00491,31620.32619
19881108,31575.04108,31676.93257,31563.7198,31631.64746
19881109,31642.96874,31722.21768,31631.64746,31699.57512
19881110,31722.21768,31790.14534,31699.57512,31722.21768
19881111,31744.86023,32107.14109,31733.53895,32039.21343
19881114,31959.96449,32209.03258,31959.96449,32141.10492
19881115,32186.39003,32797.73898,32175.06875,32752.45387
19881116,33058.12834,33092.09217,32831.70281,33001.52196
19881117,32910.95174,33035.48579,32831.70281,32944.91558
19881118,33046.80707,33193.98367,33024.16451,33137.37728
19881121,33182.66239,33329.83899,33182.66239,33307.19643
19881122,33318.51771,33420.4092,33227.9475,33375.12409
19881124,33578.90708,33578.90708,33329.83899,33397.76665
19881125,33420.4092,33488.33686,33284.55388,33409.08793
19881128,33295.87516,33295.87516,33001.52196,33024.16451
19881129,33050.06887,33341.16026,32904.52318,33341.16026
19881130,33587.46837,33598.66419,33486.70596,33520.29343
19881201,33587.46837,33632.25166,33520.29343,33531.48925
19881202,33486.70596,33587.46837,33486.70596,33565.07672
19881205,33621.05583,33677.03495,33565.07672,33609.86001
19881206,33733.01406,33833.77647,33733.01406,33777.79735
19881207,33923.34305,33934.53887,33844.97229,33912.14723
19881208,33777.79735,33912.14723,33744.20988,33822.58064
19881209,33833.77647,33900.9514,33811.38482,33833.77647
19881212,33856.16811,33856.16811,33677.03495,33677.03495
19881213,33665.83912,33721.81824,33621.05583,33699.42659
19881214,33777.79735,33844.97229,33766.60153,33844.97229
19881215,33822.58064,33867.36394,33788.99318,33788.99318
19881216,33744.20988,33755.40571,33475.51014,33576.27254
19881219,33677.03495,33710.62242,33542.68507,33621.05583
19881220,33755.40571,33755.40571,33688.23077,33710.62242
19881221,33721.81824,33755.40571,33665.83912,33733.01406
19881222,33744.20988,33912.14723,33733.01406,33878.55976
19881223,33912.14723,34012.90963,33844.97229,33844.97229
19881226,33923.34305,34113.67204,33923.34305,34113.67204
19881227,34203.23862,34438.3509,34169.65115,34393.56761
19881228,34527.91748,34550.30913,34348.78432,34348.78432
19890104,34348.78432,34427.15507,34348.78432,34404.76343
19890105,34483.13419,34550.30913,34304.00102,34337.58849
19890106,34427.15507,34449.54672,34225.63026,34438.3509
19890109,34527.91748,35009.33786,34516.72166,34975.75039
19890110,35110.10026,35322.8209,35098.90444,35289.23343
19890111,35322.8209,35546.73735,35177.2752,35334.01672
19890112,35412.38748,35468.36659,35289.23343,35468.36659
19890113,35602.71647,35636.30394,35546.73735,35580.32482
19890117,35580.32482,35591.52064,35490.75824,35524.34571
19890118,35501.95406,35647.49976,35501.95406,35613.91229
19890119,35714.6747,35759.45799,35389.99583,35412.38748
19890120,35367.60419,35423.5833,35266.84178,35378.80001
19890123,35457.17077,35557.93318,35457.17077,35557.93318
19890124,35748.26216,35905.00368,35714.6747,35882.61204
19890125,35972.17862,36005.76609,35871.41621,35882.61204
19890126,35882.61204,35905.00368,35770.65381,35871.41621
19890127,35983.37444,36039.35356,35949.78697,36039.35356
19890130,35905.00368,35916.19951,35569.129,35636.30394
19890131,35647.49976,35714.6747,35557.93318,35692.28305
19890201,35602.71647,35658.69558,35210.86267,35367.60419
19890202,35490.75824,35625.10811,35389.99583,35591.52064
19890203,35714.6747,35737.06634,35602.71647,35636.30394
19890206,35714.6747,35815.4371,35681.08723,35815.4371
19890207,35826.63292,35927.39533,35759.45799,35837.82875
19890208,35882.61204,36016.96191,35882.61204,35916.19951
19890209,35994.57026,36117.72432,35972.17862,36050.54938
19890210,36005.76609,36072.94102,35871.41621,35983.37444
19890213,35703.47887,35882.61204,35703.47887,35804.24128
19890214,35815.4371,35871.41621,35770.65381,35793.04545
19890215,35849.02457,35938.59115,35849.02457,35916.19951
19890216,36050.54938,36218.48672,35938.59115,36050.54938
19890217,36072.94102,36218.48672,36072.94102,36151.31178
19890220,36173.70343,36263.27001,36173.70343,36196.09508
19890221,36252.07419,36252.07419,36106.52849,36117.72432
19890222,36218.48672,36263.27001,36106.52849,36263.27001
19890223,36263.27001,36375.22824,36184.89925,36375.22824
19890227,36296.53059,36450.98392,36219.30393,36274.46583
19890228,36296.53059,36351.6925,36009.68871,36053.81823
19890301,36186.20679,36241.36869,35689.74969,35877.30015
19890302,35877.30015,35965.55919,35612.52303,35932.46205
19890303,36075.88299,36142.07727,35778.00873,35800.07349
19890306,35789.04111,35811.10587,35413.94019,35513.23161
19890307,35248.45448,35700.78207,35226.38972,35634.58779
19890308,35766.97635,35822.13825,35689.74969,35755.94397
19890309,35656.65255,35755.94397,35491.16685,35524.26399
19890310,35623.55541,35623.55541,35391.87543,35513.23161
19890313,35380.84304,35413.94019,35270.51924,35336.71352
19890314,35292.584,35733.87921,35292.584,35733.87921
19890315,35811.10587,35976.59157,35778.00873,35976.59157
19890316,36108.98013,36142.07727,35987.62395,36020.72109
19890317,36097.94775,36097.94775,35943.49443,35943.49443
19890320,35678.71731,35755.94397,35590.45827,35590.45827
19890322,35722.84683,35733.87921,35369.81066,35436.00495
19890323,35458.06971,35667.68493,35447.03733,35601.49065
19890324,35601.49065,35623.55541,35502.19923,35623.55541
19890327,35656.65255,35766.97635,35601.49065,35689.74969
19890328,35689.74969,36053.81823,35634.58779,36053.81823
19890329,36186.20679,36417.88678,36097.94775,36395.82202
19890330,36450.98392,36495.11344,36252.40107,36362.72488
19890331,36395.82202,36473.04868,36230.33631,36252.40107
19890403,36340.66012,36660.59914,36230.33631,36660.59914
19890404,36837.11722,37101.89434,36804.02008,37046.73244
19890405,37123.9591,37212.21814,36947.44102,37013.6353
19890406,36958.4734,36958.4734,36649.56676,36649.56676
19890407,36627.502,36870.21436,36572.3401,36837.11722
19890410,36804.02008,36804.02008,36561.30772,36594.40486
19890411,36572.3401,36848.1496,36572.3401,36792.9877
19890412,36881.24674,37035.70006,36770.92294,36848.1496
19890413,36925.37626,36925.37626,36671.63152,36726.79342
19890414,36627.502,36804.02008,36594.40486,36737.8258
19890417,36991.57054,37013.6353,36837.11722,37002.60292
19890418,36991.57054,37013.6353,36925.37626,36925.37626
19890419,37079.82958,37090.86196,36969.50578,37013.6353
19890420,36991.57054,36991.57054,36826.08484,36903.3115
19890421,36638.53438,36770.92294,36605.43724,36693.69628
19890424,36759.89056,36759.89056,36550.27534,36561.30772
19890425,36627.502,36914.34388,36627.502,36903.3115
19890426,36903.3115,36969.50578,36848.1496,36947.44102
19890427,36980.53816,37090.86196,36969.50578,37068.7972
19890428,37068.7972,37267.38005,37068.7972,37245.31529
19890501,37267.38005,37377.70385,37256.34767,37289.44481
19890502,37344.60671,37465.96289,37333.57433,37410.80099
19890508,37675.57811,37841.06381,37609.38383,37763.83715
19890509,37796.93429,37807.96667,37598.35145,37642.48097
19890510,37675.57811,37741.77239,37620.41621,37642.48097
19890511,37675.57811,37675.57811,37532.15717,37664.54573
19890512,37532.15717,37631.44859,37388.73623,37410.80099
19890515,37421.83337,37421.83337,37168.08862,37344.60671
19890516,37421.83337,37642.48097,37355.63909,37609.38383
19890517,37642.48097,37730.74001,37565.25431,37664.54573
19890518,37609.38383,37609.38383,37443.89813,37510.09241
19890519,37587.31907,37708.67525,37521.12479,37675.57811
19890522,37741.77239,37763.83715,37642.48097,37642.48097
19890523,37499.06003,37532.15717,37344.60671,37510.09241
19890524,37565.25431,37565.25431,37399.76861,37499.06003
19890525,37454.93051,37620.41621,37454.93051,37620.41621
19890526,37719.86033,37752.49938,37632.82287,37730.74001
19890529,37839.53684,37861.2962,37719.86033,37741.61969
19890530,37632.82287,37719.86033,37578.42445,37611.0635
19890531,37654.58223,37796.01811,37632.82287,37774.25874
19890601,37817.77747,37828.65716,37545.7854,37545.7854
19890602,37643.70255,37654.58223,37284.67301,37284.67301
19890605,37317.31206,37415.22921,37056.19968,37099.71841
19890606,36838.60602,37186.75587,36827.72634,37001.80126
19890607,37197.63555,37219.39492,37001.80126,37197.63555
19890608,37328.19175,37404.34953,37284.67301,37349.95111
19890609,37317.31206,37328.19175,37164.9965,37208.51524
19890612,36882.12475,37012.68094,36871.24507,36958.28253
19890613,36980.0419,37067.07936,36729.80919,36773.32792
19890614,36882.12475,36882.12475,36566.61395,36773.32792
19890615,36697.17014,36729.80919,36283.7422,36283.7422
19890616,36414.29839,36588.37331,35979.11108,36327.26093
19890619,36370.77966,36490.45617,36261.98283,36490.45617
19890620,36621.01236,36795.08729,36577.49363,36740.68887
19890621,36718.92951,36849.4857,36599.253,36795.08729
19890622,36914.7638,36925.64348,36740.68887,36773.32792
19890623,36849.4857,36947.40285,36795.08729,36827.72634
19890626,36860.36539,36893.00443,36805.96697,36827.72634
19890627,36784.20761,36827.72634,36675.41078,36675.41078
19890628,36544.85458,36555.73427,36240.22346,36370.77966
19890629,36283.7422,36479.57649,36229.34378,36327.26093
19890630,36066.14854,36164.06568,35957.35171,35968.23139
19890703,35837.6752,36446.93744,35794.15647,36403.41871
19890704,36446.93744,36479.57649,36327.26093,36425.17807
19890705,36446.93744,36577.49363,36436.05776,36490.45617
19890706,36566.61395,36642.77173,36501.33585,36533.9749
19890707,36610.13268,36816.84665,36566.61395,36805.96697
19890710,36903.88412,36903.88412,36773.32792,36773.32792
19890711,36805.96697,36947.40285,36762.44824,36882.12475
19890712,36849.4857,36893.00443,36729.80919,36773.32792
19890713,36827.72634,36871.24507,36697.17014,36729.80919
19890714,36697.17014,36708.04983,36577.49363,36621.01236
19890717,36610.13268,36642.77173,36490.45617,36512.21553
19890718,36446.93744,36479.57649,36327.26093,36338.14061
19890719,36392.53902,36631.89205,36381.65934,36631.89205
19890720,36708.04983,36718.92951,36631.89205,36664.53109
19890721,36675.41078,36947.40285,36675.41078,36860.36539
19890724,36990.92158,37197.63555,36893.00443,37197.63555
19890725,37295.5527,37621.94318,37295.5527,37567.54477
19890726,37708.98064,37806.89779,37534.90572,37611.0635
19890727,37817.77747,37872.17589,37719.86033,37828.65716
19890728,37872.17589,37883.05557,37687.22128,37741.61969
19890731,37741.61969,37991.8524,37741.61969,37980.97272
19890801,38078.88986,38078.88986,37883.05557,37991.8524
19890802,37915.69462,38144.16796,37915.69462,38002.73208
19890803,38002.73208,38035.37113,37828.65716,37872.17589
19890804,37785.13842,37904.81494,37752.49938,37904.81494
19890807,37839.53684,37872.17589,37774.25874,37839.53684
19890808,37948.33367,38035.37113,37904.81494,38013.61176
19890809,38068.01018,38165.92732,38057.1305,38078.88986
19890810,38057.1305,38155.04764,37893.93525,37926.5743
19890811,37980.97272,38013.61176,37872.17589,37926.5743
19890814,37872.17589,37959.21335,37872.17589,37926.5743
19890815,37904.81494,38187.68669,37904.81494,38187.68669
19890816,38318.24288,38383.52098,38198.56637,38372.6413
19890817,38405.28035,38427.03971,38307.3632,38405.28035
19890818,38350.88193,38437.91939,38285.60383,38372.6413
19890821,38394.40066,38579.35527,38394.40066,38568.47559
19890822,38437.91939,38568.47559,38405.28035,38405.28035
19890823,38459.67876,38459.67876,38144.16796,38144.16796
19890824,38144.16796,38176.80701,37883.05557,38013.61176
19890825,38144.16796,38144.16796,37970.09303,37991.8524
19890828,37970.09303,37970.09303,37817.77747,37893.93525
19890829,37948.33367,37980.97272,37806.89779,37970.09303
19890830,37926.5743,38013.61176,37632.82287,37632.82287
19890831,37652.01847,37673.436,37416.42563,37491.38699
19890901,37469.96946,37523.51328,37255.79415,37352.17304
19890904,37469.96946,37694.85353,37352.17304,37694.85353
19890905,37705.56229,37769.81488,37480.67822,37480.67822
19890906,37480.67822,37523.51328,37202.25033,37352.17304
19890907,37352.17304,37459.26069,37234.37662,37245.08539
19890908,37223.66786,37459.26069,37191.54156,37255.79415
19890911,37202.25033,37212.95909,37041.61885,37159.41527
19890912,37287.92045,37384.29934,37245.08539,37362.88181
19890913,37373.59057,37405.71687,37255.79415,37352.17304
19890914,37416.42563,37480.67822,37341.46428,37480.67822
19890918,37480.67822,37555.63958,37405.71687,37491.38699
19890919,37587.76588,37641.3097,37512.80452,37544.93081
19890920,37609.18341,37619.89217,37544.93081,37609.18341
19890921,37619.89217,37866.19377,37619.89217,37844.77624
19890922,37909.02883,37930.44636,37812.64994,37876.90254
19890925,37941.15513,38123.20414,37930.44636,38091.07784
19890926,38123.20414,38465.88462,38069.66031,38465.88462
19890927,38465.88462,38551.55474,38230.29179,38294.54438
19890928,38326.67067,38519.42845,38294.54438,38508.71968
19890929,38508.71968,38508.71968,38283.83561,38305.25314
19891002,38423.04956,38423.04956,38262.41808,38283.83561
19891003,38155.33043,38187.45673,37983.99019,38016.11648
19891004,37994.69895,38166.0392,37930.44636,38144.62167
19891005,38166.0392,38315.96191,38080.36907,38166.0392
19891006,38037.53401,38080.36907,37876.90254,38058.95154
19891009,38005.40772,38219.58302,38005.40772,38208.87426
19891011,38080.36907,38101.78661,37898.32007,38005.40772
19891012,37876.90254,37919.7376,37737.68859,37759.10612
19891013,37876.90254,38005.40772,37791.23241,37909.02883
19891016,37395.0081,37566.34834,37277.21168,37330.75551
19891017,37801.94118,37834.06748,37716.27106,37801.94118
19891018,37694.85353,37791.23241,37641.3097,37705.56229
19891019,37834.06748,38037.53401,37812.64994,37973.28142
19891020,38155.33043,38187.45673,38080.36907,38123.20414
19891023,38176.74796,38358.79697,38176.74796,38294.54438
19891024,38176.74796,38315.96191,38176.74796,38305.25314
19891025,38305.25314,38315.96191,38176.74796,38198.16549
19891026,38198.16549,38337.37944,38187.45673,38326.67067
19891027,38337.37944,38358.79697,38101.78661,38155.33043
19891030,38091.07784,38091.07784,37983.99019,38048.24278
19891031,38101.78661,38208.87426,38058.95154,38198.16549
19891101,38326.67067,38326.67067,38112.49537,38144.62167
19891102,38069.66031,38112.49537,37994.69895,38091.07784
19891106,38080.36907,38112.49537,37973.28142,37983.99019
19891107,37855.48501,37909.02883,37780.52365,37909.02883
19891108,38037.53401,38251.70932,38016.11648,38208.87426
19891109,38283.83561,38283.83561,38112.49537,38187.45673
19891110,38144.62167,38294.54438,38144.62167,38294.54438
19891113,38315.96191,38380.2145,38283.83561,38283.83561
19891114,38315.96191,38369.50574,38273.12685,38315.96191
19891115,38348.08821,38465.88462,38348.08821,38369.50574
19891116,38433.75833,38476.59339,38358.79697,38369.50574
19891117,38423.04956,38476.59339,38380.2145,38423.04956
19891120,38337.37944,38465.88462,38337.37944,38433.75833
19891121,38465.88462,38605.09857,38455.17586,38583.68104
19891122,38647.93363,38894.23523,38647.93363,38851.40017
19891124,38979.90535,39140.53683,38947.77906,39140.53683
19891127,39269.04201,39643.8488,39247.62448,39590.30497
19891128,39622.43126,39654.55756,39526.05238,39633.14003
19891129,39568.88744,39943.69422,39568.88744,39793.77151
19891130,39932.23496,40016.90442,39868.73286,39868.73286
19891201,39963.98601,39963.98601,39688.81026,39731.14499
19891204,39826.39813,40112.15757,39826.39813,40112.15757
19891205,40239.16176,40355.58227,40228.57808,40323.83122
19891206,40196.82703,40524.92119,40196.82703,40514.33751
19891207,40641.3417,40736.59485,40482.58646,40514.33751
19891208,40408.50068,40493.17015,40270.91281,40387.33332
19891211,40429.66805,40704.8438,40355.58227,40630.75802
19891212,40757.76221,40853.01536,40673.09275,40704.8438
19891213,40853.01536,41085.85638,40800.09695,41085.85638
19891214,41085.85638,41212.86057,41011.7706,41107.02374
19891215,41011.7706,41181.10952,41001.18692,41159.94216
19891218,41488.03632,41699.70998,41445.70159,41689.12629
19891219,41466.86896,41615.04052,41361.03213,41403.36686
19891220,41530.37105,41593.87315,41392.78318,41519.78737
19891221,41636.20788,41657.37525,41202.27689,41244.61162
19891222,41297.53003,41329.28108,40800.09695,40905.93377
19891225,40958.85219,41699.70998,40821.26431,41699.70998
19891226,41805.5468,42038.38783,41784.37944,41932.551
19891227,42123.05729,42144.22465,41943.13468,42027.80414
19891228,41996.05309,42017.22046,41784.37944,42006.63678
19891229,41900.79995,41996.05309,41816.13049,41816.13049
19900104,41911.38363,41911.38363,41339.86476,41361.03213
19900105,41551.53842,41551.53842,40789.51326,41064.68901
19900108,40937.68482,41117.60743,40810.68063,41085.85638
19900109,41085.85638,41085.85638,40535.50488,40683.67644
19900110,40567.25592,40567.25592,40334.4149,40450.83541
19900111,40577.83961,40948.2685,40440.25173,40747.17853
19900112,40641.3417,40651.92539,40408.50068,40461.4191
19900116,39826.39813,39900.48391,39318.38136,39318.38136
19900117,39741.72867,39932.23496,39530.05502,39614.72448
19900118,39604.1408,39762.89604,39138.45876,39265.46295
19900119,39011.45456,39572.38975,38916.20142,39572.38975
19900122,39699.39394,40133.32493,39582.97343,40133.32493
19900123,39794.64709,40165.07598,39794.64709,39889.90023
19900124,40027.48811,40069.82284,39286.63031,39371.29978
19900125,39635.89184,39762.89604,39339.54873,39635.89184
19900126,39657.05921,39752.31235,39424.21819,39487.72029
19900129,39614.72448,39762.89604,39582.97343,39762.89604
19900130,39889.90023,39911.0676,39709.97762,39752.31235
19900131,39498.30397,39709.97762,39424.21819,39657.05921
19900201,39847.5655,39847.5655,39678.22658,39815.81445
19900202,39858.14918,40101.57388,39815.81445,40048.65547
19900205,40175.65966,40186.24335,40112.15757,40133.32493
19900206,40323.83122,40376.74964,40196.82703,40196.82703
19900207,40143.90862,40165.07598,39784.0634,39953.40233
19900208,40080.40652,40080.40652,39731.14499,39911.0676
19900209,39858.14918,39868.73286,39667.64289,39773.47972
19900213,39678.22658,39773.47972,39530.05502,39530.05502
19900214,39646.47553,39709.97762,39561.80607,39699.39394
19900215,39699.39394,40175.65966,39699.39394,40006.32074
19900216,40165.07598,40196.82703,39900.48391,40016.90442
19900219,40069.82284,40133.32493,39667.64289,39688.81026
19900220,39445.38555,39667.64289,39371.29978,39392.46714
19900221,39180.79349,39223.12822,38122.42521,38312.9315
19900222,38439.9357,38556.35621,37116.97535,38101.25785
19900223,37720.24527,37720.24527,36873.55065,36937.05275
19900226,35772.84765,35836.34974,35667.01082,35667.01082
19900227,36175.02759,36196.19496,34619.22623,36111.52549
19900228,36596.80918,36877.2843,36316.33406,36513.70544
19900301,36118.96268,36472.15357,35838.48756,35931.97926
19900302,35765.77178,36191.67845,35578.78837,35994.30707
19900305,35869.65146,35911.20333,35661.89211,35672.28008
19900306,35796.93569,35994.30707,35578.78837,35682.66804
19900307,35589.17634,35599.56431,34934.73439,35121.7178
19900308,34872.40659,36035.85894,34747.75098,35890.42739
19900309,36015.083,36222.84235,35869.65146,35911.20333
19900312,35786.54772,35796.93569,35152.88171,35184.04561
19900313,34685.42317,34841.24268,34238.74058,34238.74058
19900314,34114.08497,34654.25927,33937.48952,34228.35261
19900315,34488.05179,34633.48334,34342.62025,34581.5435
19900316,34799.69082,34934.73439,34373.78415,34612.7074
19900319,34695.81114,34716.58708,33366.15131,33366.15131
19900320,33366.15131,33823.22188,32618.21766,32825.97701
19900322,31579.42092,31994.93962,31579.42092,31579.42092
19900323,31953.38775,32327.35457,31392.43751,32327.35457
19900326,32576.66579,33573.91066,32514.33799,33573.91066
19900327,33698.56627,34415.33602,33179.1679,33553.13473
19900328,33179.1679,33563.52269,33023.34839,33158.39196
19900329,33241.4957,33470.03099,32763.6492,32929.85668
19900330,32680.54546,32732.4853,31683.30059,31683.30059
19900402,30436.7445,30582.17605,30436.7445,30436.7445
19900403,30644.50385,31163.90222,29688.81085,31153.51426
19900404,31247.00596,31444.37734,30218.59719,30218.59719
19900405,29813.46646,30343.2528,29283.68012,30332.86483
19900406,30987.30678,31267.7819,30841.87523,31267.7819
19900409,31891.05994,32503.95002,31839.1201,32192.311
19900410,31693.68856,32067.65539,31371.66157,31371.66157
19900411,31745.6284,31953.38775,31184.67816,31267.7819
19900412,31517.09311,31610.58482,30945.75491,31091.18645
19900413,30997.69474,31091.18645,30592.56402,30623.72792
19900416,30249.76109,30249.76109,29823.85443,30083.55361
19900417,29990.06191,30602.95198,29938.12207,30177.04532
19900418,30083.55361,31111.96239,30083.55361,31111.96239
19900419,31569.03295,31942.99978,31517.09311,31579.42092
19900420,31704.07653,31849.50807,31319.72173,31579.42092
19900423,31475.54124,31704.07653,31101.57442,31153.51426
19900424,30966.53084,31288.55783,30841.87523,31247.00596
19900425,31371.66157,31392.43751,30997.69474,31215.84206
19900426,31153.51426,31309.33377,31018.47068,31184.67816
19900427,31122.35035,31195.06612,31049.63458,31153.51426
19900501,31091.18645,31330.1097,31070.41052,31330.1097
19900502,31454.76531,31724.85246,31433.98938,31683.30059
19900507,32181.92303,32701.3214,32150.75913,32410.45831
19900508,32535.11392,32638.99359,32254.6388,32431.23425
19900509,32555.88986,32587.05376,32265.02677,32535.11392
19900510,32659.76953,32774.03717,32483.17408,32555.88986
19900511,32659.76953,33366.15131,32607.82969,33251.88367
19900514,33625.8505,33688.1783,33428.47912,33480.41895
19900515,33480.41895,33854.38578,33324.59944,33376.53928
19900516,33251.88367,33521.97082,33251.88367,33345.37538
19900517,33334.98741,33729.73017,33314.21148,33584.29863
19900518,33708.95424,33708.95424,33397.31522,33490.80692
19900521,33241.4957,33355.76335,33064.90026,33064.90026
19900522,33075.28823,33553.13473,33064.90026,33553.13473
19900523,33677.79034,33895.93765,33625.8505,33708.95424
19900524,33812.83391,33989.42936,33677.79034,33958.26546
19900525,34082.92106,34529.60366,34051.75716,34415.33602
19900528,34664.64724,34903.57049,34664.64724,34830.85472
19900529,34706.19911,34830.85472,34030.98123,34030.98123
19900530,34155.63684,34456.88789,33698.56627,34384.17212
19900531,34272.14671,34607.55028,34261.98296,34373.78415
19900601,34312.80168,34394.11164,34160.34552,34241.65547
19900604,34363.62041,34536.40406,34292.47419,34394.11164
19900605,34516.07658,34516.07658,34343.29292,34363.62041
19900606,34373.78415,34536.40406,34251.81922,34495.74909
19900607,34455.09411,34739.67896,34434.76662,34658.369
19900608,34638.04151,34719.35147,34231.49173,34322.96543
19900611,33967.23437,33997.7256,33621.66705,33621.66705
19900612,33641.99454,33997.7256,33408.22842,33641.99454
19900613,33641.99454,33804.61446,33489.53837,33743.63199
19900614,33987.56186,34129.85428,33835.10569,34109.52679
19900615,33987.56186,34079.03556,33875.76067,33906.2519
19900618,33906.2519,33967.23437,33570.84833,33641.99454
19900619,33398.06467,33438.71965,33215.11727,33265.93599
19900620,33377.73718,33520.02961,33265.93599,33479.37463
19900621,33438.71965,33499.70212,33194.78978,33204.95353
19900622,33082.98859,33143.97106,32879.7137,32889.87744
19900625,32523.98264,32523.98264,32280.05277,32310.544
19900626,32432.50894,32940.69617,32412.18145,32910.20493
19900627,33276.09974,33438.71965,33164.29855,33316.75472
19900628,33428.55591,33428.55591,33103.31608,33387.90093
19900629,33428.55591,33509.86586,33093.15233,33093.15233
19900702,32971.1874,33408.22842,32879.7137,33387.90093
19900703,33489.53837,33550.52084,33296.42723,33499.70212
19900704,33682.64952,33865.59692,33621.66705,33621.66705
19900705,33641.99454,33763.95948,33570.84833,33581.01207
19900706,33469.21088,33774.12322,33469.21088,33774.12322
19900709,33682.64952,33845.26943,33631.8308,33743.63199
19900710,33784.28697,33784.28697,33326.91846,33367.57344
19900711,33337.0822,33702.97701,33337.0822,33601.33956
19900712,33682.64952,33743.63199,33408.22842,33570.84833
19900713,33814.7782,33835.10569,33641.99454,33743.63199
19900716,33845.26943,34211.16424,33845.26943,34180.673
19900717,34333.12917,34353.45666,34129.85428,34231.49173
19900718,34251.81922,34272.14671,34079.03556,34109.52679
19900719,33987.56186,34079.03556,33845.26943,33845.26943
