19880905,31495.79214,31529.75597,31269.3666,31292.00916
19880906,31632.23601,31689.05463,31440.11305,31337.3599
19880907,31541.14245,31563.75643,31212.86251,31134.31005
19880908,31507.11749,31484.53581,31089.26946,31067.21024
19880909,31484.47493,31518.43876,31100.46473,31089.54468
19880912,31518.45098,31450.70572,31100.46473,30978.19245
19880913,31360.52031,31383.26318,30988.87354,31000.39904
19880914,31371.74856,31439.44518,30999.99661,31000.39904
19880916,31371.74856,31360.84656,30944.46097,30889.68333
19880919,31270.98278,31260.36681,30833.98449,30812.6517
19880920,31270.98278,31327.28162,31066.90308,31089.54468
19880921,31394.22921,31450.70572,31190.31801,31011.51427
19880922,31382.98486,31439.44518,31111.66807,31100.72395
19880926,31541.14245,31529.75597,31145.32656,31056.05505
19880927,31507.11749,31495.82869,31100.46473,31056.05505
19880928,31450.57205,31450.70572,30999.99661,31022.63749
19880929,31394.22921,31450.70572,31111.66807,31033.76868
19880930,31360.52031,31405.71187,30944.46097,30978.19245
19881003,31518.45098,31529.75597,31100.46473,31134.31005
19881004,31563.86662,31575.10621,31145.32656,31111.91126
19881005,31484.47493,31552.4148,31201.58619,31224.22863
19881006,31632.23601,31654.78384,31440.11305,31451.31393
19881007,31816.0108,31884.66608,31682.31495,31497.12794
19881011,31598.01433,31643.37671,31235.43962,31179.20451
19881012,31632.23601,31666.1992,31337.44215,31258.08215
19881013,31781.39055,31734.86461,31371.5912,31360.08459
19881014,31689.43716,31734.86461,31292.02557,31314.66811
19881017,31712.37558,31757.81931,31292.02557,31314.66811
19881018,31712.37558,31780.80723,31360.19991,31382.84228
19881019,31746.84556,31769.30911,31314.71739,31292.00916
19881020,31735.34724,31677.62279,31280.69198,31235.50499
19881021,31529.79264,31563.75643,31156.56225,31201.70033
19881024,31666.53189,31711.94308,31235.43962,31246.78949
19881025,31677.98038,31654.78384,31235.43962,31179.20451
19881026,31563.86662,31563.75643,31134.09898,31167.96876
19881027,31495.79214,31541.08131,31089.26946,31100.72395
19881028,31495.79214,31541.08131,31089.26946,31078.37345
19881031,31405.48163,31383.26318,30988.87354,31022.63749
19881101,31416.74211,31383.26318,30977.75845,30944.94215
19881102,31326.88371,31383.26318,30933.37771,30933.87458
19881104,31326.88371,31360.84656,30977.75845,30978.19245
19881107,31349.30008,31394.48351,30933.37771,30967.10108
19881108,31416.74211,31383.26318,30977.75845,30956.01765
19881109,31349.30008,31338.46195,30911.23499,30889.68333
19881110,31270.98278,31271.49942,30844.99663,30867.63502
19881111,31248.67822,30962.75401,30811.98379,30562.23085
19881114,31038.36122,30864.80505,30593.69131,30465.3446
19881115,30820.01187,30310.79406,30389.15924,29896.68625
19881116,30007.29238,30041.18042,29781.37606,29671.05088
19881117,30141.48391,30092.65606,29781.37606,29722.03207
19881118,30017.57237,29948.96671,29607.81301,29549.40667
19881121,29894.67545,29826.89211,29466.3905,29398.74688
19881122,29772.78075,29746.06043,29426.23188,29338.91225
19881124,29541.90618,29605.65421,29336.27397,29319.02146
19881125,29682.01007,29685.72359,29376.18727,29309.08618
19881128,29793.02745,29857.31737,29628.12712,29650.70734
19881129,30014.60985,29816.76414,29715.46746,29368.79909
19881130,29534.37609,29588.24512,29198.84951,29211.8516
19881201,29534.37609,29558.69627,29169.59214,29202.09806
19881202,29623.24583,29598.10787,29198.84951,29172.87648
19881205,29504.87122,29519.38949,29130.67341,29134.00522
19881206,29406.94599,29382.63521,28985.64848,28989.15601
19881207,29241.95652,29295.38885,28889.76476,28874.30957
19881208,29367.95766,29314.73212,28976.03148,28950.77249
19881209,29319.36739,29324.41334,28918.4632,28941.19248
19881212,29299.97628,29363.20225,29033.82941,29075.89218
19881213,29465.62297,29480.18712,29082.17079,29056.57265
19881214,29367.95766,29372.91551,28956.8166,28931.61882
19881215,29329.07258,29353.4954,28937.6272,28979.55059
19881216,29397.18921,29450.8536,29208.61501,29163.14894
19881219,29455.82722,29489.97795,29150.11979,29124.30359
19881220,29387.43889,29450.8536,29024.18042,29046.92251
19881221,29416.70925,29450.8536,29043.48483,29027.64145
19881222,29397.18921,29314.73212,28985.64848,28902.93578
19881223,29251.61052,29227.88795,28889.76476,28931.61882
19881226,29241.95652,29141.55681,28823.02273,28703.73603
19881227,29002.66064,28866.81521,28615.2552,28470.14443
19881228,28729.93783,28773.27401,28466.0231,28507.26326
19890104,28879.76801,28876.2028,28466.0231,28460.87982
19890105,28767.24944,28773.27401,28503.18501,28516.5581
19890106,28814.02545,28857.43373,28568.45236,28433.12213
19890109,28729.93783,28396.0101,28327.52477,27996.24958
19890110,28253.54855,28144.00114,27857.65833,27747.55193
19890111,28083.4004,27966.71609,27795.5948,27712.38393
19890112,28012.37062,28028.51124,27707.41081,27607.41278
19890113,27862.61895,27896.42589,27506.69571,27520.54238
19890117,27880.15364,27931.52677,27550.08166,27563.90913
19890118,27941.69923,27887.66445,27541.39353,27494.58777
19890119,27775.27532,27800.35178,27628.52226,27651.05396
19890120,28047.84054,28063.94551,27725.00282,27677.30496
19890123,27976.9903,27957.91045,27576.17899,27537.8727
19890124,27749.17891,27687.65937,27377.35388,27288.70006
19890125,27576.44826,27610.17525,27257.72749,27288.70006
19890126,27645.28183,27687.65937,27334.50982,27297.21713
19890127,27567.86816,27584.44349,27198.30547,27170.01668
19890130,27628.04124,27679.02855,27489.37956,27477.31187
19890131,27827.61566,27835.21116,27498.03491,27434.21696
19890201,27862.61895,27878.90851,27769.08072,27686.06638
19890202,27950.51365,27905.19283,27628.52226,27511.8854
19890203,27775.27532,27817.77055,27463.44619,27477.31187
19890206,27775.27532,27756.90016,27403.12484,27339.88236
19890207,27688.47758,27670.40312,27343.0679,27322.80028
19890208,27645.28183,27601.59266,27249.22274,27263.1807
19890209,27559.2934,27524.58884,27181.37531,27161.57878
19890210,27550.72396,27558.75965,27257.72749,27212.2849
19890213,27783.98503,27704.93716,27385.93881,27348.43142
19890214,27697.13294,27713.58414,27334.50982,27356.98582
19890215,27671.18309,27661.78305,27274.75293,27263.1807
19890216,27516.49946,27448.01348,27206.77847,27161.57878
19890217,27499.41908,27448.01348,27105.44968,27085.87293
19890220,27422.81902,27414.11658,27029.94704,27052.36118
19890221,27363.5356,27422.58295,27080.23531,27111.06128
19890222,27388.91137,27414.11658,27080.23531,27002.24874
19890223,27355.08745,27329.73949,27021.58381,26919.13933
19890227,27330.02043,27272.94039,26995.91603,26993.91472
19890228,27330.02043,27347.43401,27153.06138,27159.11615
19890301,27413.34366,27430.68343,27396.47368,27292.74034
19890302,27649.37491,27641.04143,27455.88362,27250.84175
19890303,27497.17651,27506.04245,27328.89064,27351.61528
19890306,27717.56079,27760.25726,27609.84185,27572.53544
19890307,28142.65014,27846.04297,27756.8407,27478.63517
19890308,27734.65984,27751.70775,27396.47368,27385.37229
19890309,27820.47253,27803.08394,27549.76448,27563.97254
19890310,27846.31998,27906.40912,27627.05497,27572.53544
19890313,28037.34556,28071.58725,27722.11209,27710.26899
19890314,28107.46083,27820.25164,27704.78035,27402.28206
19890315,27700.48281,27632.56518,27328.89064,27217.41539
19890316,27471.97287,27506.04245,27169.70949,27184.07093
19890317,27480.36895,27539.66842,27203.06702,27242.47747
19890320,27803.26753,27803.08394,27472.90525,27512.70663
19890322,27768.92131,27820.25164,27644.28956,27632.62503
19890323,27976.28102,27871.88217,27584.06235,27504.18085
19890324,27863.57831,27906.40912,27541.20334,27487.14512
19890327,27820.47253,27794.50804,27464.3918,27436.16432
